id,name,screen_name,location,followers_count,friends_count,follower_of,followed_by
1035857954375749632,Md Assifuzzaman Antor,MdAssifuzzaman,Bheramara Kushtia Bangladesh ,17,414,ABdeVilliers17,
939505155195543553,Prince Sharma,princepsps216,India,7,397,ABdeVilliers17,
1136231985423065088,Shankar Gandhi rajan,ShankarGandhir2,,6,323,ABdeVilliers17,
1149498936551280641,Amit Kumar,AmitKum15969639,,0,49,ABdeVilliers17,
193189147,Martyn,mcfcabroad,UAE,2144,2197,,henrygayle
2931377498,Dilshan Munaweera,dilshanSD24,Mount Lavinia,25180,168,,henrygayle
233924133,MANOJ TIWARY,tiwarymanoj,Kolkata,2836321,1291,,henrygayle
832673881483644930,Brendon McCullum,Bazmccullum,"Matamata-Piako District, NZ",309735,776,,henrygayle
542467618,Mandeep Singh,mandeeps12,"jalandhar,punjab",328291,127,,henrygayle
849515878177787904,Sarfaraz Khan,sarfankhan97,Mumbai,5816,8,,henrygayle
3011505899,SKNPatriots,sknpatriots,,19261,190,,henrygayle
92724677,Virender Sehwag,virendersehwag,India,19459445,141,,henrygayle
451630603,manav 🐐,IIMP23II,,410,557,,henrygayle
1029206912,Insignia Sports,Insignia_Sports,,6436,601,,henrygayle
2403063588,Umar Akmal,Umar96Akmal,,1787683,88,,henrygayle
292118045,Spartan Sports,SpartanSportsAU,Global,13623,519,,henrygayle
21606534,Martin Bullock,MartinDB07,"St. Austell, Cornwall",1624,3037,,henrygayle
281947148,Kieron Pollard,KieronPollard55,Trinidad & Tobago,476804,98,,henrygayle
159593453,Leie_57,eddieleie,"Fourways, Sandton",3243,353,,henrygayle
165761267,Alviro Petersen,AlviroPetersen,South Africa,149535,850,,henrygayle
165747474,Lonwabo Tsotsobe,LonwaboTsotsobe,"Port Elizabeth, South Africa",100373,992,,henrygayle
2492826672,ChrisGayleFoundation,ChrisGayleFdn,,11831,31,,henrygayle
155659213,Cristiano Ronaldo,Cristiano,"Turim, Piemonte",78666937,51,,henrygayle
71201743,Virat Kohli,imVkohli,,30496402,51,,henrygayle
59808841,yuvraj singh,YUVSTRONG12,"Mumbai, India",4699728,379,,henrygayle
398430156,Wavell Hinds,WWHINDS,"Kingston, Jamaica",7856,365,,henrygayle
486823248,Vernon Philander,VDP_24,Cape town,219940,556,,henrygayle
570375543,Chris Cahill,chr1s_cahill,"Gold Coast, Queensland",6950,226,,henrygayle
409089061,Brett Lee,BrettLee_58,🇦🇺🇮🇳,2370128,505,,henrygayle
3856216032,ibrahim Gãnñôñ,ibbukhan96,"Chennai, India",27,146,henrygayle,
1145638880692977666,Trupen Naik,TrupenNaik,,1,67,henrygayle,
1140426484181549058,Tejas zlatan,TejasZlatan,,3,164,henrygayle,
1107515324184694784,Chowkidar Jahaal,Jahaal_Lyrics,,0,84,henrygayle,
1121108081109155840,Manoj Kumar Jaiswal,ManojKu71211954,,2,241,henrygayle,
1145993920767320064,Sardhag,Sardhag1,,1,21,henrygayle,
3271283413,Praveen Pkp,praveen27051996,,1,176,henrygayle,
1129272543221886976,Arkesh Shetty,shetty_arkesh,"Pune, India",2,136,henrygayle,
703276446,Arsil Mirza Peace maker,ARSLANBAIG66666,Pakistan Lahore,46,579,henrygayle,
1131595028197826560,Arvind Gupta,14ArvindGupta,"कोलकाता, भारत",1,131,henrygayle,
1148581778103267328,SONU KUMAR,SONUKUM55912476,,0,110,henrygayle,
1107990451234070532,Ramesh,Ramesh69832024,,2,76,henrygayle,
1139321598966546432,Sameer Khan,SameerK92352824,,1,90,henrygayle,
1142331876205457408,Rahane Ragavan,RagavanRahane,,4,160,henrygayle,
1144530726429188096,Ashwin Jangid,AshwinJangid7,"Ganganagar, India",0,29,henrygayle,
719872089637941248,Shubham.Pathak.Ji,shubhampathak02,"Chandauli, UP India",141,892,henrygayle,
1149494628271263745,shekhar,shekhar01105919,,0,54,henrygayle,
905441130,nitinkumar,nitinku77661139,,0,23,henrygayle,
1145550386721255426,ARUNKUMAR SIVABALASAMY,arunksiva100100,,0,48,henrygayle,
3845241793,ER. PANKAJ VERMA,sanjivsuman9,"Biharsharif, nalanda(bihar)",11,73,henrygayle,
1253380532,Rahul tiwari,Rahul6371,chandausi u.p,43,221,henrygayle,
2198223194,jogi,jogibendi,u.s.a,7,90,henrygayle,
2956889154,matthew,MatthewSantosh,,2,93,henrygayle,
1147844629728911360,Salim_Ash,SalimAsh2,,2,41,henrygayle,
1149490968128679937,Surendra pal,Surendr73843434,,0,63,henrygayle,
1054610698578419713,daonehome,daonehome,,519,1,,SDhawan25
138321608,Vijay Lokapally,vijaylokapally,New Delhi,13844,850,,SDhawan25
1253460452,Sugata Bhattacharjee,drsugata,"New Hampshire, USA",19960,113,,SDhawan25
233924133,MANOJ TIWARY,tiwarymanoj,Kolkata,2836321,1291,,SDhawan25
63796828,Twitter Verified,verified,San Francisco,2707172,327342,,SDhawan25
15639696,IndianPremierLeague,IPL,"Mumbai, India",6556870,115,,SDhawan25
2469605695,Arjun Kapoor,arjunk26,,6017795,755,,SDhawan25
858720042938249216,Jasprit Bumrah,Jaspritbumrah93,"Ahmedabad city ,India",1466666,24,,SDhawan25
139876086,AB de Villiers,ABdeVilliers17,"South Africa, Pretoria",6648241,259,,SDhawan25
99448420,Gautam Gambhir,GautamGambhir,,9595354,119,,SDhawan25
61458407,Rajyavardhan Rathore,Ra_THORe,India,1473973,160,,SDhawan25
3163548300,Kapil Dev,therealkapildev,India,296082,84,,SDhawan25
153264772,Aaron Finch,AaronFinch5,"Melbourne, Australia",1087666,905,,SDhawan25
1715447726,Wriddhiman Saha,Wriddhipops,"Kolkata, India",249683,128,,SDhawan25
68497896,Ranveer Singh,RanveerOfficial,Mumbai,12409402,866,,SDhawan25
3290848521,Anup Kumar,IamAnupK,"Gurugram, India",54776,166,,SDhawan25
225400510,Sehwag Intrnl School,SehwagSchool,"Jhajjar, Haryana",75784,6,,SDhawan25
776376489965084672,Aarti Sehwag,AartiSehwag,,40401,2,,SDhawan25
1614696542,Mohammad Shami,MdShami11,,1003583,261,,SDhawan25
934113512,Jonty Rhodes,JontyRhodes8,,334037,346,,SDhawan25
633914662,Murali Vijay,mvj888,,360126,120,,SDhawan25
256781040,Matthew Hayden AM,HaydosTweets,"iPhone: 0.000000,0.000000",480549,880,,SDhawan25
2855255702,Anil Kumble,anilkumble1074,"Bengaluru, India",4189664,268,,SDhawan25
59808841,yuvraj singh,YUVSTRONG12,"Mumbai, India",4699728,379,,SDhawan25
168606635,Dale Steyn,DaleSteyn62,Cape Town ,3219548,292,,SDhawan25
1149499504325873664,Dharmapad Arakha,ArakhaDharmapad,,0,16,SDhawan25,
2491231092,Raag,emailraag,"Bengaluru South, India",16,242,SDhawan25,
1149346499576205312,Pradeep Bhardwaj (राधे),Pradeep78198882,"New Delhi, India",0,37,SDhawan25,
828975820450459648,Prince kumar,Princek17809465,,0,9,SDhawan25,
1149500370088951809,Piyush Patel,PiyushP61180738,,0,24,SDhawan25,
865967064447557632,Subarna Bag,bag_subarna,"Haldia,West Bengal",7,105,SDhawan25,
1149495710942765060,Dinesh,Dinesh54909476,,0,189,SDhawan25,
1149501495278051329,kiran,kiran95659787,,0,11,SDhawan25,
2516219880,Roshan Thakur,RoshanT47402270,,1,89,SDhawan25,
799937493399257088,Alata Hussain,alatahussain528,India,19,24,SDhawan25,
1148917202893991941,Jatin,Jatin30458660,,0,3,SDhawan25,
1043702961472294912,Sangeeth_Pravin__,PravinSangeeth,,0,33,SDhawan25,
1026929557,Sumanth Nama,namasumanth7,"Dearborn, MI",0,10,SDhawan25,
781412680414429184,BALARAM MALICK,balsam44782494,India,0,15,SDhawan25,
1107171584832229378,Shubham Patidar,Shubham90724924,,1,29,SDhawan25,
1145638880692977666,Trupen Naik,TrupenNaik,,1,67,SDhawan25,
1147157333320982529,Ganesh Aretiya,aretiya_ganesh,"राजस्थान, भारत",1,72,SDhawan25,
1149133039324106752,Manju Man,ManjuMan11,"Karnataka, India",0,12,SDhawan25,
1123555681724796929,Sakthivel,Sakthiv36759611,Villupuram,1,42,SDhawan25,
1042395280295882752,Parth Dalvi,ParthDalvi3,,3,59,SDhawan25,
1149342935441272832,Aims Alok,AimsAlok,,0,39,SDhawan25,
1144782231983906816,Praba,Praba57737696,,0,60,SDhawan25,
903656717228974080,Sankar Ganesh Sankar,SankarGaneshSa1,"Chennai, India",4,166,SDhawan25,
1077376800190124032,B.Naveen Power Star,BNaveenPowerSt1,,5,208,SDhawan25,
1149501098714992640,Steverojers,Steverojers8,,0,19,SDhawan25,
92211391,Cricketwallah,cricketwallah,,648038,804,,VVSLaxman281
99754883,Vern Gambetta,coachgambetta,Sarasota,23090,395,,VVSLaxman281
982765850,Andy Stone,AndyStoneA,"Richmond, VA",493,311,,VVSLaxman281
55652630,Aaron Schwenzfeier,ASchwenzfeier,,734,543,,VVSLaxman281
2330771738,Mohammad Nabi,MohammadNabi007,"Kabul,Afghanistan",224129,403,,VVSLaxman281
729582793576042496,Rashid Khan,rashidkhan_19,Afghanistan,406329,414,,VVSLaxman281
725971856,The Hindu - Sports,TheHinduSports,,38502,260,,VVSLaxman281
3367687273,Sportstar,sportstarweb,,18314,423,,VVSLaxman281
227271467,Raunak Kapoor,RaunakRK,"Mumbai, India",14371,815,,VVSLaxman281
29491186,Gaurav Sundararaman,gaurav_sundar,Bengaluru,7445,359,,VVSLaxman281
605501349,Boria Majumdar,BoriaMajumdar,,52038,288,,VVSLaxman281
149029453,Ketaki,Golty,"Mumbai, India",1447,2238,,VVSLaxman281
3294192069,Sprint Science,spikesonly,Emerald City,12139,478,,VVSLaxman281
3259159686,SimpliFaster,SimpliFaster,"California, USA",11359,512,,VVSLaxman281
787124722198863872,Joe Eisenmann PhD,Joe_Eisenmann,United States,8139,1460,,VVSLaxman281
293854663,Stuart McMillan,StuartMcMillan1,"Scottsdale, USA",20789,817,,VVSLaxman281
792517436,Rob Pacey,strengthofsci,The Shire,11876,2415,,VVSLaxman281
1078044674,Brett Bartholomew,Coach_BrettB,"Atlanta, GA",28750,606,,VVSLaxman281
210859295,Jeremy Frisch,JeremyFrisch,"Clinton, MA",16635,4074,,VVSLaxman281
14175873,Amit Paranjape,aparanjape,"Pune, India",41050,725,,VVSLaxman281
118787224,KTR,KTRTRS,"Hyderabad, Telangana",1789023,61,,VVSLaxman281
19407053,Entrepreneur,Entrepreneur,"Irvine, CA",3446020,1453,,VVSLaxman281
237736154,Huw Bevan,Huw_Bevan,Singapore,2085,499,,VVSLaxman281
34983430,Hemant,hemantbuch,"Gurgaon, India",18691,307,,VVSLaxman281
1071429948,Rohan Gavaskar,rohangava9,,3323,73,,VVSLaxman281
865967064447557632,Subarna Bag,bag_subarna,"Haldia,West Bengal",7,105,VVSLaxman281,
2516219880,Roshan Thakur,RoshanT47402270,,1,89,VVSLaxman281,
1081944094442586113,Sakthimani,Sakthim03945196,,2,224,VVSLaxman281,
925288834396340224,bhalajee shri,SriBala2207,,0,90,VVSLaxman281,
1149342935441272832,Aims Alok,AimsAlok,,0,39,VVSLaxman281,
1145239074455744512,Avinash Pandey,Avinash23692103,,1,75,VVSLaxman281,
1126788770542415873,Bala Krishna M,MBK2396,"Kakinada, India",1,157,VVSLaxman281,
1124993991311675394,shanthinizha97,shanthinizha971,,0,161,VVSLaxman281,
1145638880692977666,Trupen Naik,TrupenNaik,,1,67,VVSLaxman281,
347113833,Pradeep Reddy,pradeepreddy18,hyderabad,17,92,VVSLaxman281,
1146468468079771648,Satyajit4373,satyajit4373,"Bhubaneshwar, India",0,15,VVSLaxman281,
1149498213126168578,Vagya Naik Naik,VagyaNaikNaik1,,0,50,VVSLaxman281,
1149499475339014146,Rohan Sonar,RohanSo93293691,,0,79,VVSLaxman281,
1149500239105015811,Mukesh Rana,MukeshR45726195,,0,66,VVSLaxman281,
1149225356643057665,Sanwar Gurjar Bagdavat Lambiya,SLambiya,,0,14,VVSLaxman281,
1149501265585377282,XrMaaDDD,xr_maa,,0,20,VVSLaxman281,
1086874725907877888,Tshepo Mashiloane,moloieijerry14,,26,407,VVSLaxman281,
1149500022116896770,Rajib Majhi,RajibMa01452871,,0,69,VVSLaxman281,
1149500688264601600,Sakthi Velu,SakthiV36131131,,0,35,VVSLaxman281,
1065065492820328449,Chandu Purna,ChanduPurna6,bhogapuram india,0,17,VVSLaxman281,
1060045114830086144,உலகை ரசிக்க வந்தவன்,unknownnnameee,,50,707,VVSLaxman281,
1149498644069879809,Seenu Mukherjee,SeenuMukherjee,Kolkata,0,41,VVSLaxman281,
1149499091086262273,Jeet Gautam,JeetGau87100547,,0,51,VVSLaxman281,
776773572211507201,Frankie Franklin,frankiejaba,"Tamil Nadu, India",12,55,VVSLaxman281,
1116870779612778496,Nagaraju,Nagaraj81490629,,0,180,VVSLaxman281,
783301706935259136,Clean Slate Films,OfficialCSFilms,"Mumbai, India",14592,43,,imVkohli
90709246,Ritika Nagpal,ritikanagpal,Mumbai ,26366,434,,imVkohli
52361967,Linford Christie,ChristieLinford,Where I lay my hat,43371,247,,imVkohli
18839785,Narendra Modi,narendramodi,India,48532715,2202,,imVkohli
863720408,Sunil Chhetri,chetrisunil11,,1569631,127,,imVkohli
231637184,Ash,Asherzzy,,246825,0,,imVkohli
455500807,bhawna kohli dhingra,bhawnadhingra2,Delhi ,24051,202,,imVkohli
787982101794680832,Stepathlon kids,Stepathlonkids,,7789,7,,imVkohli
45112524,Usain St. Leo Bolt,usainbolt,"Kingston, Jamaica",4960006,87,,imVkohli
50883209,PUMA,PUMA,,1630257,45,,imVkohli
2856425766,Wrogn,StayWrogn,,46378,29,,imVkohli
734952614454951936,MuveAcoustics,MuveAcoustics,,23225,4,,imVkohli
922564729,ViratGang®,ViratGang,♥ Heart of Virat ♥,614850,57,,imVkohli
2677681358,FC Goa,FCGoaOfficial,"Goa, India",325897,73,,imVkohli
358814014,Ashwin Ravichandran,ashwinravi99,Chennai,9574422,226,,imVkohli
19895282,A.R.Rahman,arrahman,"Chennai, India",21693477,1,,imVkohli
240664869,Harry Kane,HKane,London,2692287,236,,imVkohli
330446733,Toni Kroos,ToniKroos,"Madrid, Spanien",7629193,143,,imVkohli
54829997,Anushka Sharma,AnushkaSharma,,19671177,128,,imVkohli
70931004,Royal Challengers,RCBTweets,"Bangalore, India",3518300,607,,imVkohli
87118217,Shane Warne,ShaneWarne,London & Melbourne ,3488873,353,,imVkohli
185142711,BCCI,BCCI,India,9119499,69,,imVkohli
631289812,Leander Paes,Leander,,1295650,312,,imVkohli
1014634303,BCCI Domestic,BCCIdomestic,"Mumbai, Maharashtra",318366,128,,imVkohli
740336334,Gareth Bale,GarethBale11,,18037582,117,,imVkohli
780439564326346752,Beeresh Kumar,beereshkumar93,"Kanpur, India",5,6,imVkohli,
1149501751743004673,Suraj Khandave Official,KhandaveSuraj,,0,20,imVkohli,
809308994598641664,Ritwik Anand,theritwikanand,,2,32,imVkohli,
1149501326755127296,Jagdesh Narine,JagdeshNarine,,0,18,imVkohli,
1149500370088951809,Piyush Patel,PiyushP61180738,,0,24,imVkohli,
1149501685603028992,Das96466@gmail.com,das96466,,0,15,imVkohli,
792908054,puja walia,poojawalia0,noida,2,19,imVkohli,
1149501347571441664,Vikas pandey,Vikaspa12665362,,0,35,imVkohli,
1149501375216148482,Amit Kumar,AmitKum28614311,,0,9,imVkohli,
1135828752712126465,Mangat Yadav Odhan,OdhanYadav,,0,15,imVkohli,
1146340035203145730,Anand Kumar Kanodia,AnandKumarKan10,,0,6,imVkohli,
1149501495278051329,kiran,kiran95659787,,0,11,imVkohli,
2516219880,Roshan Thakur,RoshanT47402270,,1,89,imVkohli,
1149499253548441600,Mahesh Kumar,MaheshK37361491,,0,35,imVkohli,
1109427671476379650,poojabisht,poojabravegirl,,0,11,imVkohli,
1149500798964862976,Kamil Khan Qadry,KhanQadry,,0,7,imVkohli,
194486857,sriharibabunalla,sriharibabun,Visakhapatnam ,0,16,imVkohli,
1137271781067067392,Garv Goyal,GarvGoyal14,,0,5,imVkohli,
1147868888106860545,BHARATHREDDY45,BHARATHREDDY458,,0,10,imVkohli,
1137056023145897984,Saikat De,SaikatD66101112,"Hyderabad, India",0,15,imVkohli,
1149500753733541890,Vikas Sonalkar,sonalkar_vikas,,0,9,imVkohli,
1052631425906700288,Sachin Bansal,SachinB73401419,,2,22,imVkohli,
1123580082952519682,prattek kumar rana,PrattekRana,chodo na yrrr,0,9,imVkohli,
781412680414429184,BALARAM MALICK,balsam44782494,India,0,15,imVkohli,
1081944094442586113,Sakthimani,Sakthim03945196,,2,224,imVkohli,
885487044243238912,President of India,rashtrapatibhvn,"New Delhi, India",5709077,1,,Swamy39
142778186,vishal mehta🇮🇳,vishalnautamlal,✨ ॐ  वन्दे मातरम्  ॐ  भारत ✨,3227,4052,,Swamy39
188744969,Mohan Rao🇮🇳,MrRao_RB,Singapore,4655,174,,Swamy39
877763194428588036,The Festival of Bharat,festivalbharat,India,2934,79,,Swamy39
2154253520,Shishir Bajpai 🇮🇳,sbajpai2806,"Mumbai, India",3381,1066,,Swamy39
385366799,Karur.VN.Mohan,karurvnmohan,India,1429,279,,Swamy39
21849140,AddToAny,AddToAny,"San Francisco, CA",343692,88,,Swamy39
54936590,B.S. Yeddyurappa,BSYBJP,"Bengaluru, India",405509,152,,Swamy39
2916225752,Virat Hindustan Sangam,vhsindia,भारत,32290,105,,Swamy39
3179331468,Post Card,postcard_news,India,28881,6,,Swamy39
2256559449,nikunj shah 🇮🇳,niku1630,Bharat ,14253,3885,,Swamy39
119714801,S V Badri,svbadri,,2077,396,,Swamy39
372372537,Alan Dershowitz,AlanDersh,"Cambridge, MA",235507,141,,Swamy39
16589206,WikiLeaks,wikileaks,Everywhere,5504715,7667,,Swamy39
283156602,Narayan Viswam,nviswam,,7321,240,,Swamy39
3296286464,Lutyensmafia,Lutyensmafia,,1881,134,,Swamy39
439073465,vimal mehra,MehraVimal,,324,149,,Swamy39
258283931,MadhuPurnima Kishwar,madhukishwar,"New Delhi, India",2067499,534,,Swamy39
287162258,Paramanand Upadhyay,iParamanand,"Chennai/Rajasthan, Bharat",2755,727,,Swamy39
137780376,Devendra Fadnavis,Dev_Fadnavis,"Maharashtra State,India",3622547,25,,Swamy39
25073877,Donald J. Trump,realDonaldTrump,"Washington, DC",61852270,47,,Swamy39
1910735150,Madhav Mundhra,MADHAVMUNDHRA2,INDIA,1061,206,,Swamy39
2222673457,Ravi Shankar Prasad,rsprasad,India,3347504,462,,Swamy39
17790274,OneLouder Apps,OneLouderApps,"Kansas City, MO",5492107,43633,,Swamy39
14579041,kalyan97,kalyan97,,3017,46,,Swamy39
2516219880,Roshan Thakur,RoshanT47402270,,1,89,Swamy39,
714669981808590848,vidyakant chaubey,vidyakantchaub1,,3,6,Swamy39,
1149499656440729601,Erappa Kansur,EKansur,,0,48,Swamy39,
1149499325753393152,Ankush Dayal,AnkushDayal3,"Amroha, India",0,12,Swamy39,
98626906,Rajiv,rajiv3160,Bangalore,49,248,Swamy39,
3158607086,pankaj khatri,pankajkhatri427,jaipur rajasthan,4,61,Swamy39,
1147882521935273985,Amitkumar 111,111Amitkumar,,0,47,Swamy39,
1149499710777880576,Mehul Jain,MehulJa35051576,,0,29,Swamy39,
1149499091086262273,Jeet Gautam,JeetGau87100547,,0,51,Swamy39,
1598663072,Sanjeet Jha,webdesigndelhi1,,92,461,Swamy39,
1147837771752456192,Manish Dubey,ManishD55854244,,0,112,Swamy39,
1143929764807397381,Choudhary Nisar,ChoudharyNisar3,,0,161,Swamy39,
893707898584535040,Nowil laxman Nagpure,NowilNagpure,,0,44,Swamy39,
3315062581,Anshu,piyush96garg,,7,131,Swamy39,
1149492487540449280,Arvind Kumar Jha,ArvindK20335087,,0,89,Swamy39,
1133449636843155456,Mohinder42467350,Mohinder4246731,"Indiantown, FL",3,58,Swamy39,
1149500360236470273,Shreyansh Pandey,Shreyan85728594,,0,26,Swamy39,
3567384626,sanket kothari,sanketkothari93,,45,114,Swamy39,
1148840408467660800,Shaktiwesh Singh,ShaktiweshS,,1,30,Swamy39,
1149144508438728705,Thiyagarajan,Thiyaga05245730,,0,245,Swamy39,
1147392394112880642,GOPAL JEE,GOPALJE70682381,,1,33,Swamy39,
815520495873519616,Sathyakutty,Sathyakutty6,"Banashankari, Bengaluru South",19,805,Swamy39,
1149243774234574849,Mahima Shrimali,MahimaShrimali,,0,163,Swamy39,
1149297399451418624,Soheb Ansari,SohebAn18475188,,0,66,Swamy39,
991583919509127168,123,2mm3mmm,newzealand,0,43,Swamy39,
1135509589833555969,Aniruddha Deshpande,AniruddhaRSS,,10083,8,,nitin_gadkari
1135086137309982720,Arun Kumar,ArunKumRSS,,10940,8,,nitin_gadkari
1135506004576129028,V Bhagaiah,BhagaiahV,,9365,8,,nitin_gadkari
1135082720416002050,Krishna Gopal,KGopalRSS,,11231,8,,nitin_gadkari
1129349258778300416,Suresh Soni,SureshSoni1925,,10705,8,,nitin_gadkari
1127916673116147712,Suresh Joshi,SureshBJoshi,,12503,8,,nitin_gadkari
1127906922416316416,Mohan Bhagwat,DrMohanBhagwat,,48347,1,,nitin_gadkari
528237246,Sudhir Mungantiwar,SMungantiwar,Maharashtra,153471,122,,nitin_gadkari
411357280,Ranjit Deshmukh,RanjitVDeshmukh,Nagpur Maharashtra India,2876,157,,nitin_gadkari
891633472330231809,Shrikant Bambal,BambalShrikant,"kamptee nagpur maharast,india",249,282,,nitin_gadkari
321380775,Gopal Krishna Agarwal,gopalkagarwal,noida,18485,354,,nitin_gadkari
1628406374,Anil Baluni,anil_baluni,"New Delhi, India",17093,43,,nitin_gadkari
67802523,GVL Narasimha Rao,GVLNRAO,INDIA,102229,32,,nitin_gadkari
1150201302,Nalin Kohli,NalinSKohli,"Delhi, India",33943,123,,nitin_gadkari
1545355333,Dr Bizay Sonkar Shastri,BizayShastriBJP,"New Delhi, India",2536,264,,nitin_gadkari
373410448,Meenakashi Lekhi,M_Lekhi,Delhi,1618758,363,,nitin_gadkari
252018855,Dr Sudhanshu Trivedi,SudhanshuTrived,"New Delhi, India",563734,57,,nitin_gadkari
1368737382,Sambit Patra,sambitswaraj,Delhi,3137706,498,,nitin_gadkari
350128848,Syed Shahnawaz Hussain,ShahnawazBJP,"New Delhi, India",1656276,782,,nitin_gadkari
166665752,Rajiv Pratap Rudy,RajivPratapRudy,"Delhi, Patna",642203,627,,nitin_gadkari
893358458132512768,V.Saminathan MLA,ShriSamiNathan,"Pondicherry, India",636,145,,nitin_gadkari
382812503,Sanjay Tandon 🇮🇳,SanjayTandonBJP,"Chandigarh, India",18537,284,,nitin_gadkari
3314976162,Manoj Tiwari,ManojTiwariMP,"Delhi, India",777385,420,,nitin_gadkari
1067774358041632768,Chowkidar Vishal Jolly,VishalJolly11,"Port Blair, India",205,66,,nitin_gadkari
4743651972,Dilip Ghosh,DilipGhoshBJP,"Paschim Banga, India",85527,54,,nitin_gadkari
1149501751743004673,Suraj Khandave Official,KhandaveSuraj,,0,20,nitin_gadkari,
1126670138684493825,Rajesh Jatav,RajeshJ62973640,"Madhya Pradesh, India",1,34,nitin_gadkari,
1149500568823459841,Kartik Thakur,KartikT35696382,,0,37,nitin_gadkari,
1149197352202227712,Gaur Ravi Rajvanshi,GaurRajvanshi,"उत्तरांचल, भारत",0,53,nitin_gadkari,
890805247169441792,Ramesh R  Patil,Rameshpatil6723,,1,29,nitin_gadkari,
1149499325753393152,Ankush Dayal,AnkushDayal3,"Amroha, India",0,12,nitin_gadkari,
1149499475339014146,Rohan Sonar,RohanSo93293691,,0,79,nitin_gadkari,
1149501554199650304,Nilamadhab,Nilamad46185200,,0,10,nitin_gadkari,
1149500239105015811,Mukesh Rana,MukeshR45726195,,0,66,nitin_gadkari,
1149499656440729601,Erappa Kansur,EKansur,,0,48,nitin_gadkari,
1149501042901450754,Arvind kumar,Arvindk57300275,,0,37,nitin_gadkari,
1148786886124511233,paryansu Rajbahar,PRajbahar,,0,32,nitin_gadkari,
1148564621474725888,Jagram Verma,JagramVerma6,,0,33,nitin_gadkari,
1149500536187584517,Umesh Wagh,UmeshWa69203384,,0,31,nitin_gadkari,
1149500881630420992,राजेन्द्र सिंह,t4ox5RS3aJrReMx,,0,19,nitin_gadkari,
1147882521935273985,Amitkumar 111,111Amitkumar,,0,47,nitin_gadkari,
952899026587860993,Naiyer Shaike,NaiyerShaike,"Khandwa, India",40,162,nitin_gadkari,
1146970194624991232,Hitesh,Hitesh67509451,"Pune, India",0,34,nitin_gadkari,
1149499710777880576,Mehul Jain,MehulJa35051576,,0,29,nitin_gadkari,
1149499091086262273,Jeet Gautam,JeetGau87100547,,0,51,nitin_gadkari,
1149499972984815616,Harsh Kuril,harsh_kuril,,0,82,nitin_gadkari,
1149498178980347905,Ankit Gupta,AnkitGu66932343,,0,74,nitin_gadkari,
893707898584535040,Nowil laxman Nagpure,NowilNagpure,,0,44,nitin_gadkari,
125741003,Abhaas Tandon,abhaastandon,,17,12,nitin_gadkari,
1149499377121017856,Rajeev Chandel,RajeevC54168206,,0,43,nitin_gadkari,
1134437610896519168,Som Parkash,SomParkashBJP,Hoshiarpur - New Delhi,505,24,,narendramodi
776046674028269568,Debasree Chaudhuri,DebasreeBJP,,12033,90,,narendramodi
1627817300,Pratap Sarangi,pcsarangi,"Nilgiri,Balasore,Odisha",70301,53,,narendramodi
1034851474101088256,Suresh Angadi,SureshAngadi_,"Belagavi, Karnataka, India",9495,504,,narendramodi
1112714156887543808,Prasar Bharati News Services,PBNS_India,,2862,23,,narendramodi
97367270,RJ Raunac,rjraunac,"New Delhi, India",810877,201,,narendramodi
66695578,R. RAJAGOPALAN,RAJAGOPALAN1951,"New Delhi,India",24315,927,,narendramodi
72791338,Prashanth ಪ್ರಶಾಂತ್ 🇮🇳,pvaidyaraj,"Bengaluru, India",3176,705,,narendramodi
1576788848,ನಿರ್ಭಾವುಕ,nirbhaavuka,ತಿರೆ,2668,341,,narendramodi
75961872,Nitin Gupta,Nitin_Rivaldo,,41570,1215,,narendramodi
75476580,குர்பிரீத் ಗುರ್‌ಪ್ರೀತ್ Gurpreet 🇮🇳,gurichopra,Mumbai,4937,611,,narendramodi
1004116646,debjani ghosh,debjani_ghosh_,,9406,982,,narendramodi
816307676812447744,K V Subramanian,SubramanianKri,"New Delhi, India",10374,43,,narendramodi
3582554773,Rohan Dua,rohanduaTOI,Chandigarh- J&K - Delhi - UP,9900,792,,narendramodi
785783685937295360,Dr. Pramod Sawant,DrPramodPSawant,,20348,160,,narendramodi
81182564,Santosh S K,Inaoba,Imphal,151,77,,narendramodi
60875345,Sachin Ruparel,sachin_ruparel,mumbai,665,629,,narendramodi
1087680624184287232,Rathan Ramesh Poojary ( RRP ),RathanRameshRR1,Kundapura/Malllleshwaram ,53,140,,narendramodi
1003265190970970114,Kashyap Patel 🇮🇳,kashyap9991,Vadodara & Surat,1890,1694,,narendramodi
84021687,Akhilesh Sharma अखिलेश शर्मा,akhileshsharma1,भारत,62875,533,,narendramodi
42054302,MAHIMA SHASTRI 🇮🇳 महिमा शास्त्री,MahimaShastri,,17627,632,,narendramodi
2946844351,Ajendra Ajay,AjendraAjay,Uttarakhand,8517,232,,narendramodi
164776196,Ayush Gupta,GuptaJiUPWale,Delhi,3344,372,,narendramodi
769108935726997504,Major Surendra Poonia,MajorPoonia,India,269587,1511,,narendramodi
2503861195,Aroon Shah,IamaroonShah,"Kolkata, West Bengal, India",990,492,,narendramodi
1149504906966867970,Ajit,Ajit33164719,,0,5,narendramodi,
1149505235053764609,JBhargavraJ7900,J7900J,,0,36,narendramodi,
1149503972127809540,Gireesha K M,KGireesha,,0,6,narendramodi,
1145382776696262656,Jeet,Jeet61918232,,0,2,narendramodi,
